SID,TELEFONO,TIPO_TEL,FECHA_ACT
6778,5620757978,Celular,2024-12-16
6778,5662692306,Casa,2024-01-10
6779,5566895389,Celular,2024-08-06
6780,5662619334,Celular,2024-04-23
6781,5671492261,Celular,2024-10-10
6782,4421998534,Celular,2024-10-08
6782,4436127494,Casa,2024-05-16
6783,5597799781,Celular,2024-12-03
6784,8161339669,Celular,2024-08-01
6784,8144674287,CASA,2024-12-27
6785,5538612148,Celular,2024-11-27
6786,5525814982,Celular,2024-07-01
6787,3376132049,Celular,2024-05-21
6787,3344940034,Casa,2024-05-09
6788,5524418872,Celular,2024-04-21
6789,5679897824,Celular,2024-07-04
6790,8150437922,Celular,2024-03-13
6791,33954786,Celular,2024-12-06
6792,4451035505,Celular,2024-01-20
6792,4431676292,Casa,2024-12-24
6793,5539132296,Celular,2024-12-11
6794,5536850237,Celular,2024-04-03
6794,5583540959,Casa,2024-05-17
6795,5665355455,Celular,2024-04-14
6795,5664214015,Casa,2024-10-21
6796,8125074766,Celular,2024-09-16
6797,3320172802,Celular,2024-10-06
6797,3369401469,casa,2024-10-13
6798,5590799182,Celular,2024-04-09
6798,5520383675,Casa,2024-05-30
6799,5515912281,Celular,2024-04-09
6800,5589427438,Celular,2024-11-06
6801,5513035913,Celular,2024-03-25
6801,5527615776,Casa,2024-07-17
6802,2276279050,Celular,2024-02-02
6802,2265582669,Casa,2024-02-23
6803,3398032374,Celular,2024-03-27
6803,3348625436,Casa,2024-07-07
6804,5576267158,Celular,2024-07-21
6804,5555548449,Casa,2024-02-27
6805,5581363542,Celular,2024-03-06
6805,5529166674,Casa,2024-08-23
6806,5637541439,Celular,2024-07-22
6806,5682400861,Casa,2024-04-24
6807,3399727598,Celular,2024-06-21
6807,3386898923,Casa,2024-08-09
6808,44198497850,Celular,2024-01-03
6809,8157690370,Celular,2025-01-28
6810,4474202583,Celular,2024-05-19
6811,5525280730,Celular,2024-03-17
6811,5553999931,Casa,2024-02-10
6812,5555818290,Celular,2024-08-29
6813,5561628697,Celular,2024-04-26
6814,3317283277,Celular,2024-12-23
6815,5589954793,Celular,2024-12-27
6816,5518305094,Celular,2024-12-21
6817,5553571557,Celular,2024-10-10
6818,3344371811,Celular,2025-01-18
6819,8194863420,Celular,2024-04-14
6819,8190296671,Casa,2025-01-19
6820,3327372441,Celular,2024-05-18
6820,3393135889,Casa,2024-04-09
6821,5671866505,Celular,2024-05-20
6822,5515551020,Celular,2024-09-03
6823,5573459871,Celular,2024-11-09
6823,5556107464,Casa,2024-12-18
6824,5581954419,Celular,2024-07-08
6825,2260777971,Celular,2024-02-29
6825,2265445612,Casa,2025-01-29
6826,5690742042,Celular,2025-01-06
6827,5525353546,Celular,2024-03-04
6828,5524848863,Celular,2024-06-20
6829,4489037261,Celular,2024-10-28
6829,4437097938,Casa,2024-10-04
6830,2283740505,Celular,2025-01-28
6831,5523208538,Celular,2024-01-11
6832,5545197283,Celular,2024-10-18
6833,5628173260,Celular,2025-01-29
6834,2280258120,Celular,2024-08-03
6834,2248593562,Casa,2024-11-30
6835,5575704263,Celular,2024-02-15
6835,5571960278,Casa,2024-01-14
6836,8181016636,Celular,2024-12-07
6836,8192417857,Casa,2024-07-29
6837,8149653923,Celular,2025-01-06
6837,8186558690,Casa,2024-03-19
6838,5567739701,Celular,2024-03-29
6839,2292421333,Celular,2024-06-24
6840,5563822076,Celular,2024-04-21
6840,5558560803,Casa,2024-01-21
6841,5653779058,Celular,2024-02-22
6841,5640806607,Casa,2024-04-15
6842,2287777588,Celular,2024-11-12
6843,5577198545,Celular,2024-11-11
6843,5576229025,Casa,2024-02-20
6844,2282206543,Celular,2024-11-21
6845,5587281957,Celular,2024-01-18
6845,5550325501,Casa,2024-01-26
6846,5516379929,Celular,2024-11-30
6847,3379929118,Celular,2024-06-25
6848,3329301025,Celular,2024-09-02
6849,4499359030,Celular,2024-05-05
6850,8179772600,Celular,2024-02-11
6851,5541106798,Celular,2024-05-19
6852,4414784204,Celular,2024-09-19
6852,4412424870,Casa,2024-11-10
6853,5533802585,Celular,2024-11-15
6854,5581980718,Celular,2024-08-24
6854,5535550299,Casa,2024-05-27
6855,3397488166,Celular,2024-11-30
6856,,Celular,2024-12-07
6857,5629085769,Celular,2024-01-08
6858,2293983357,Celular,2024-05-24
6859,2242734720,Celular,2024-12-16
6860,4451914119,Celular,2024-11-18
6861,5522727518,Celular,2024-11-16
6861,5521816024,Casa,2024-07-30
6862,5599044958,Celular,2024-01-18
6862,5591565783,Casa,2024-01-08
6863,5552458447,Celular,2025-01-15
6863,5548934337,Casa,2024-03-13
6864,5568480317,Celular,2024-12-21
6865,8197490092,Celular,2024-01-21
6865,8135863403,Casa,2024-01-01
6866,5518488851,Celular,2024-06-08
6867,3330542881,Celular,2024-01-19
6867,3363418450,Casa,2024-08-09
6868,5537110343,Celular,2024-06-28
6869,2260470694,Celular,2024-02-21
6870,5611133706,Celular,2024-03-08
6871,5619627028,Celular,2024-07-09
6872,8126933451,Celular,2024-02-11
6872,8185133497,Casa,2024-01-22
6873,8125083332,Celular,2024-05-25
6874,4438985533,Celular,2024-12-04
6875,5616135584,Celular,2024-05-13
6876,3365408638,Celular,2024-12-09
6877,5551911176,Celular,2024-04-16
6878,3395737531,Celular,2024-02-06
6879,5620370419,Celular,2024-02-21
6880,8119756069,Celular,2024-02-20
6881,5646478255,Celular,2024-02-13
6882,5538871827,Celular,2024-12-09
6883,2257310410,Celular,2024-01-07
6884,4467301900,Celular,2024-08-20
6885,4446100002,Celular,2024-03-21
6886,4455787157,Celular,2024-02-17
6887,5687596612,Celular,2025-01-05
6888,005667855965,Celular,2025-01-28
6889,5523078374,Celular,2024-09-14
6890,2228306444,Celular,2024-12-04
6891,5560550714,Celular,2024-09-17
6891,5525931218,casa,2024-07-23
6892,2260240788,Celular,2024-08-07
6892,2261712812,Casa,2024-02-28
6893,5645136476,Celular,2024-08-28
6893,5651948102,Casa,2024-09-15
6894,2233071901,Celular,2024-05-29
6895,5553425350,Celular,2024-10-09
6896,4423599111,Celular,2024-11-09
6896,4446461734,Casa,2024-04-22
6897,3360338277,Celular,2024-01-22
6897,3316003611,Casa,2024-04-08
6898,56660453000,Celular,2024-05-31
6898,5671040887,Casa,2024-04-08
6899,5563555571,Celular,2024-08-04
6899,5581005838,Casa,2024-10-17
6900,(33) 15425176,Celular,2024-11-20
6901,5535173967,Celular,2024-01-02
6902,8183102757,Celular,2024-05-03
6902,8153550894,Casa,2024-02-20
6903,5511331225,Celular,2024-02-28
6903,5597774230,Casa,2024-11-25
6904,3342248649,Celular,2024-10-15
6905,5536465868,Celular,2024-12-06
6906,2229825629,Celular,2024-04-23
6906,2265711544,Casa,2024-03-18
6907,3355909937,Celular,2024-06-06
6907,3399635722,Casa,2025-01-01
6908,5535329743,Celular,2024-03-28
6908,5542772605,Casa,2024-01-01
6909,3357127294,Celular,2024-10-26
6910,3364086524,Celular,2024-09-11
6910,3341801755,Casa,2024-03-10
6911,5594210267,Celular,2024-11-15
6911,5540630481,Casa,2024-02-19
6912,2226004557,Celular,2024-04-05
6912,2259104270,Casa,2024-05-12
6913,002297362564,Celular,2024-06-02
6914,3325520203,Celular,2024-05-25
6915,5572470511,Celular,2025-01-07
6915,5550353528,Casa,2024-08-09
6916,5538713881,Celular,2024-07-22
6916,5548812961,Casa,2024-06-04
6917,5554785284,Celular,2024-10-13
6918,4489462554,Celular,2024-10-18
6919,3365367607,Celular,2024-12-05
6919,3382293706,CASA,2024-10-07
6920,3351629157,Celular,2024-12-31
6921,5523457196,Celular,2024-11-19
6921,5540531712,Casa,2024-10-25
6922,8156935775,Celular,2024-06-14
6922,8177105610,Casa,2024-12-14
6923,2266527453,Celular,2024-05-27
6923,2289965544,Casa,2024-11-28
6924,3349827879,Celular,2024-05-13
6924,3332079873,Casa,2024-02-04
6925,5591961276,Celular,2024-09-28
6926,5597358692,Celular,2024-08-01
6926,5538700614,Casa,2024-05-17
6927,,Celular,2024-05-17
6928,5529042555,Celular,2024-03-03
6929,8148570554,Celular,2024-08-05
6930,2237136449,Celular,2024-06-18
6931,5566721100,Celular,2025-01-29
6932,5553168872,Celular,2024-10-02
6932,5582376877,Casa,2024-06-27
6933,3340930999,Celular,2024-08-20
6933,3317284913,Casa,2024-03-08
6934,5618939981,Celular,2024-01-10
6934,5648734185,Casa,2024-12-25
6935,5533428818,Celular,2024-05-31
6936,4472911423,Celular,2024-03-27
6936,4444947693,Casa,2024-03-25
6937,5516802955,Celular,2025-01-18
6938,5652599301,Celular,2024-01-26
6939,5581599653,Celular,2024-11-29
6940,5511544405,Celular,2024-07-23
6941,5634279806,Celular,2024-06-19
6942,8122251259,Celular,2024-06-27
6942,8121928814,Casa,2024-11-03
6943,4476032512,Celular,2024-12-27
6944,5586944896,Celular,2024-08-31
6945,3355181055,Celular,2024-10-25
6946,5696940899,Celular,2024-03-26
6947,3341602053,Celular,2024-03-31
6947,3372370879,Casa,2024-08-24
6948,2266047063,Celular,2024-03-28
6948,2225910203,Casa,2024-09-28
6949,5677035371,Celular,2024-06-21
6949,5688245217,Casa,2024-06-01
6950,5519606236,Celular,2024-01-23
6951,3375164789,Celular,2025-01-06
6952,3380703481,Celular,2024-01-01
6953,5512976169,Celular,2024-09-06
6953,5515712532,Casa,2024-12-01
6954,5570585087,Celular,2024-01-29
6954,5574889517,Casa,2024-09-24
6955,3318997615,Celular,2024-11-06
6956,4483358179,Celular,2024-08-10
6956,4442735763,Casa,2024-02-22
6957,4460526889,Celular,2024-04-30
6957,4424662222,Casa,2024-12-26
6958,2224405827,Celular,2024-06-22
6958,2282000964,Casa,2024-12-17
6959,5525689116,Celular,2024-06-14
6960,5519943822,Celular,2024-09-19
6960,5571469066,Casa,2024-08-24
6961,5524864249,Celular,2024-10-23
6962,5592157312,Celular,2024-07-03
6962,5528945156,Casa,2024-12-31
6963,5612919942,Celular,2025-01-26
6964,5513643195,Celular,2024-06-08
6965,5512912946,Celular,2024-02-09
6965,5536875060,Casa,2024-03-09
6966,8178916232,Celular,2024-02-16
6967,5615041492,Celular,2024-06-06
6968,5524618927,Celular,2024-10-14
6969,4463139904,Celular,2024-10-13
6970,5519737545,Celular,2024-06-02
6971,8152752522,Celular,2024-12-28
6971,8124463221,CASA,2024-05-20
6972,5564417431,Celular,2024-01-21
6972,5552951541,Casa,2024-03-03
6973,5657275803,Celular,2024-11-17
6974,5540308304,Celular,2024-11-06
6975,8124095839,Celular,2024-05-07
6976,5676346186,Celular,2025-01-18
6977,3390105119,Celular,2024-10-18
6977,3346079255,Casa,2024-09-18
6978,5580820456,Celular,2024-12-31
6979,5537538214,Celular,2024-07-11
6980,5668699927,Celular,2025-01-29
6980,5689057513,Casa,2024-04-06
6981,5563400682,Celular,2024-05-11
6982,8149858853,Celular,2024-03-26
6982,8136417052,Casa,2024-11-21
6983,4473161528,Celular,2024-11-14
6983,4472967395,Casa,2024-09-15
6984,4410766426,Celular,2025-01-17
6985,5534557782,Celular,2024-05-13
6986,5675551621,Celular,2024-02-16
6986,5661391781,CASA,2024-10-15
6987,5565447961,Celular,2024-12-17
6987,5598206761,CASA,2024-02-05
6988,2255312761,Celular,2024-11-13
6988,2289287722,Casa,2024-04-05
6989,2283913425,Celular,2024-02-26
6990,3345987747,Celular,2024-07-27
6991,5663793318,Celular,2024-07-29
6992,5531017108,Celular,2024-04-19
6993,2230302495,Celular,2024-08-11
6994,8150599567,Celular,2024-08-07
6995,8120829428,Celular,2024-11-08
6996,5585417625,Celular,2024-12-12
6997,5583604944,Celular,2025-01-02
6998,5598309757,Celular,2024-03-27
6999,5579056794,Celular,2024-06-13
7000,4450498203,Celular,2024-03-08
7000,4410596313,Casa,2024-12-12
7001,8127568984,Celular,2024-02-22
7001,8112922904,Casa,2024-01-11
7002,5563316385,Celular,2024-01-25
7003,2222720023,Celular,2024-04-18
7003,2274922823,Casa,2024-09-17
7004,3314642029,Celular,2024-10-13
7004,3378277934,Casa,2024-01-01
7005,5594177264,Celular,2024-02-23
7005,5526500901,Casa,2024-09-02
7006,5563885392,Celular,2024-04-19
7006,5593132300,Casa,2024-07-21
7007,,Celular,2024-12-22
7008,8171686614,Celular,2024-07-16
7009,5567102822,Celular,2024-08-13
7009,5558414648,Casa,2024-05-11
7010,5628568809,Celular,2024-06-16
7011,5579963524,Celular,2024-09-28
7011,5573470480,Casa,2024-08-13
7012,5555319405,Celular,2024-04-07
7013,55918162,Celular,2024-04-09
7014,5584982716,Celular,2025-01-29
7015,5552235071,Celular,2024-01-23
7015,5573496176,Fijo,2024-05-18
7016,5573970834,Celular,2024-06-05
7016,5515844907,Casa,2024-12-10
7017,3335997790,Celular,2024-07-08
7017,3368614996,Casa,2024-04-07
7018,5537526771,Celular,2024-02-17
7019,4449007994,Celular,2025-01-07
7019,4463495685,Casa,2025-01-13
7020,5563419083,Celular,2024-08-09
7020,5542543454,Casa,2024-02-16
7021,5586004190,Celular,2024-05-28
7021,5557384594,Casa,2024-03-06
7022,5557399227,Celular,2024-06-12
7022,5585761162,Casa,2024-07-01
7023,5588739981,Celular,2024-08-02
7023,5555118270,Casa,2024-12-20
7024,5538813120,Celular,2024-07-26
7024,5529556361,Casa,2024-11-09
7025,3314831511,Celular,2024-12-17
7026,3335493533,Celular,2024-08-06
7026,3372805056,Casa,2024-08-12
7027,5525450803,Celular,2025-01-12
7028,4453962051,Celular,2024-02-02
7029,2283076306,Celular,2024-05-27
7029,2288214706,Casa,2024-10-24
7030,5591562556,Celular,2024-05-11
7031,5570469334,Celular,2024-05-30
7031,5594372993,Casa,2024-02-15
7032,5582364860,Celular,2024-11-01
7032,5595408771,Casa,2024-01-21
7033,5572999806,Celular,2024-05-03
7034,5547699100,Celular,2024-02-11
7034,5526048089,Casa,2024-12-18
7035,5583953492,Celular,2024-07-05
7036,4421144656,Celular,2024-11-20
7037,,Celular,2024-01-06
7037,4458762142,Casa,2024-11-14
7038,5534378730,Celular,2024-11-15
7039,4416262837,Celular,2024-04-30
7040,8138829436,Celular,2024-06-08
7040,8172412536,Casa,2024-10-03
7041,5688435722,Celular,2024-02-13
7042,44493317,Celular,2024-09-25
7043,2237767568,Celular,2024-06-29
7043,2244304261,Casa,2024-02-10
7044,5576910555,Celular,2025-01-17
7044,5536554843,Casa,2024-10-07
7045,3388283265,Celular,2024-03-13
7045,3324188458,Casa,2024-11-23
7046,5550762669,Celular,2024-03-19
7047,5579071928,Celular,2024-03-12
7047,5547044664,CASA,2024-08-26
7048,8139294625,Celular,2024-05-08
7049,5580923398,Celular,2024-07-07
7050,5699608551,Celular,2024-04-14
7050,5622623386,Casa,2024-03-08
7051,2222948081,Celular,2024-12-06
7052,3356930388,Celular,2024-08-01
7052,3347678922,Casa,2024-05-29
7053,4433146916,Celular,2024-03-30
7054,4458767629,Celular,2024-01-23
7055,5558202871,Celular,2024-11-14
7056,8170680031,Celular,2024-12-16
7057,5687226857,Celular,2024-11-13
7057,5656127629,Casa,2024-12-24
7058,5548372023,Celular,2024-06-20
7059,5519568863,Celular,2024-11-02
7060,(22) 92832154,Celular,2024-05-04
7060,2260185982,Casa,2024-01-29
7061,5521877865,Celular,2024-11-23
7061,5554882127,Casa,2025-01-08
7062,4492314977,Celular,2024-06-09
7063,4476706432,Celular,2024-08-02
7064,5584460599,Celular,2025-01-30
7064,5589186848,Casa,2024-02-17
7065,5560330306,Celular,2024-07-08
7066,5585326643,Celular,2024-05-19
7066,5544122625,Casa,2024-03-01
7067,3370579344,Celular,2024-04-12
7067,3346366819,Casa,2024-04-13
7068,5536894414,Celular,2024-02-14
7069,5548320920,Celular,2024-08-17
7069,5580353589,Casa,2024-02-28
7070,5584974396,Celular,2024-01-20
7071,5686529990,Celular,2024-08-04
7071,5666130219,Casa,2024-01-13
7072,8124454964,Celular,2024-01-29
7073,5583236023,Celular,2024-06-01
7074,5576987395,Celular,2024-07-23
7074,5541325764,Casa,2025-01-22
7075,5564827550,Celular,2024-03-12
7076,5519550808,Celular,2024-11-03
7077,8143718362,Celular,2024-07-02
7078,5523873454,Celular,2024-12-20
7079,8169673315,Celular,2024-04-20
7080,5589235507,Celular,2024-08-23
7081,22860155,Celular,2024-05-15
7081,2214686041,Casa,2024-10-24
7082,5555122092,Celular,2024-11-29
7083,81103527,Celular,2024-04-30
7084,5550011668,Celular,2025-01-01
7084,5531519639,Casa,2024-10-07
7085,5533979016,Celular,2024-02-11
7086,5527066630,Celular,2024-04-09
7087,8193236674,Celular,2024-07-07
7087,8118233520,Casa,2024-07-24
7088,3326684036,Celular,2024-10-09
7089,4429838948,Celular,2024-08-15
7089,4480765613,Casa,2024-01-21
7090,5566172695,Celular,2024-06-02
7091,5563604660,Celular,2024-03-25
7091,5575958916,Casa,2024-09-11
7092,5573207828,Celular,2024-07-07
7092,5540962921,Casa,2024-05-13
7093,2290724377,Celular,2025-01-29
7093,2218283382,Casa,2024-09-07
7094,5526132054,Celular,2024-05-08
7095,3322329826,Celular,2024-01-27
7095,3388332458,Casa,2024-09-13
7096,5513335241,Celular,2024-11-01
7097,4438869410,Celular,2024-05-27
7098,5586987612,Celular,2024-09-13
7099,5563377774,Celular,2024-01-19
7100,5593929488,Celular,2024-05-21
7100,5589430799,Casa,2024-05-26
7101,5568896047,Celular,2024-06-26
7102,2273918357,Celular,2024-02-10
7102,2255592662,Casa,2024-08-08
7103,8182215120,Celular,2024-09-11
7103,8174442578,Casa,2024-12-10
7104,5573743293,Celular,2024-03-09
7105,3352560436,Celular,2024-05-22
7106,8154625807,Celular,2024-11-25
7107,5636974289,Celular,2024-03-30
7108,5618015665,Celular,2024-08-30
7108,5667689142,Casa,2024-12-02
7109,5617741989,Celular,2024-10-29
7110,3394733335,Celular,2024-03-31
7111,3311936270,Celular,2024-02-17
7112,5525981912,Celular,2024-03-04
7112,5599714509,Casa,2024-12-06
7113,8160293716,Celular,2024-01-22
7114,3310139549,Celular,2025-01-09
7114,3380298125,Casa,2024-11-14
7115,5515728512,Celular,2024-01-06
7115,5541890378,CASA,2024-10-13
7116,3375215743,Celular,2024-09-04
7117,5613817407,Celular,2024-11-11
7117,5684837684,Fijo,2024-07-19
7118,5572448157,Celular,2024-06-07
7119,8137658949,Celular,2024-11-26
7120,5653020145,Celular,2024-03-13
7120,5681701450,Casa,2024-01-28
7121,5564492485,Celular,2024-02-09
7122,5517676939,Celular,2025-01-05
7123,2240242710,Celular,2024-05-05
7123,2249578106,Casa,2024-03-25
7124,5566206823,Celular,2024-12-01
7125,8190592626,Celular,2024-08-06
7125,8168066584,Casa,2024-04-22
7126,5514143300,Celular,2024-12-20
7127,5525383275,Celular,2024-01-31
7128,5592706238,Celular,2024-03-21
7129,5532485212,Celular,2024-10-10
7130,3318843040,Celular,2024-11-26
7130,3310519205,Casa,2024-08-22
7131,4444069575,Celular,2025-01-31
7132,5576368611,Celular,2024-08-11
7132,5596416256,Casa,2024-09-14
7133,5533828601,Celular,2024-05-02
7133,5521116466,Casa,2024-06-10
7134,5616013596,Celular,2025-01-14
7134,5661227168,Casa,2024-11-12
7135,5527275599,Celular,2024-05-07
7136,4414102406,Celular,2024-11-26
7137,4459847426,Celular,2024-09-12
7138,5575433577,Celular,2024-12-03
7138,5571709646,Casa,2024-07-20
7139,3389174334,Celular,2024-09-01
7139,3346545850,Casa,2024-10-08
7140,5570845478,Celular,2024-07-25
7141,5549389061,Celular,2024-03-31
7141,5564289320,Casa,2024-07-24
7142,5548059390,Celular,2024-09-24
7142,5550868276,Casa,2024-04-02
7143,4438368221,Celular,2024-04-24
7144,5576608220,Celular,2024-08-09
7144,5561749258,Casa,2024-09-23
7145,8139343006,Celular,2024-06-05
7146,5557696847,Celular,2024-10-18
7146,5544402167,Casa,2024-03-21
7147,5532006040,Celular,2024-04-16
7148,5590588734,Celular,2024-06-08
7148,5521610435,Casa,2024-01-25
7149,5585390967,Celular,2024-01-01
7150,3378901016,Celular,2024-07-02
7151,3310169574,Celular,2024-08-18
7152,5543527016,Celular,2024-03-12
7152,5585217549,Casa,2024-05-16
7153,3322447312,Celular,2025-01-13
7153,3377425371,Casa,2024-11-07
7154,5538437043,Celular,2024-01-16
7155,4461491459,Celular,2025-02-01
7155,4413478261,casa,2024-07-14
7156,5583416971,Celular,2024-06-28
7157,8185564725,Celular,2024-07-02
7158,,Celular,2024-04-29
7159,3394186696,Celular,2025-01-22
7159,3388935573,Casa,2024-10-18
7160,005549391295,Celular,2024-09-12
7161,2211979526,Celular,2024-08-21
7162,3360964140,Celular,2024-11-12
7163,5577377409,Celular,2024-01-03
7163,5585336732,Casa,2024-12-26
7164,5619111234,Celular,2025-01-08
7165,5576143650,Celular,2025-01-21
