SID,NOMBRE,FECHA_NAC,GENERO,CURP,FECHA_ACT
5357,Daniel Sebastián Castillo León,1996-01-19,M,CALD960119HMCSNN12,2024-08-26
5358,Andrea Estrada Medina,1985-12-14,F,EAMA851214MDFSDN23,2025-01-03
5359,Luz Contreras Carmona,1985-09-05,F,COCL850905MMCNRZ06,2024-12-19
5360,Nayeli Orozco Suárez,1992-12-26,F,OOSN921226MDFRRY67,2024-12-01
5361,Diego Castillo Álvarez,2003-09-24,M,CAAD030924HDFSLG69,2024-09-05
5362,Isabel Rivera Pérez,30 Mar 2004,F,RIPI040330MDFVRS60,2024/10/22
5363,Néstor Castillo Gutiérrez,2005-04-10,M,CAGN050410HDFSTS43,2024-10-03
5364,Héctor Ricardo Navarro Delgado,1995-09-06,M,NADH950906HMCVLC89,2024-12-27
5365,Javier Molina Velázquez,1988-02-10,M,MOVJ880210HMCLLV27,2024-10-02
5366,Néstor Silva Ríos,1993-02-06,M,SIRN930206HDFLSS45,2024-10-27
5367,Lucía Nayeli Zavala Espinoza,1994-10-22,F,ZAEL941022MDFVSC13,2024-08-02
5368, Saúl Torres Cruz,1989-12-16,M,TOCS891216HDFRRL08,2024-09-12
5369,Héctor Carmona Domínguez,1997-01-29,M,CADH970129HDFRMC71,2024-08-26
5370,Adrián Ismael Domínguez Aguilar,1990-05-29,M,DOAA900529HDFMGD40,2025-01-22
5371,Gabriel Palacios Castillo,2002-07-15,M,PACG020715HDFLSB14,2024-08-23
5372,Rafael Ríos Romero,1999-11-20,M,RORR991120HDFSMF33,2024-11-05
5373,Mariana Cabrera Martínez,1994-09-26,F,CAMM940926MDFBRR84,2024-08-26
5374,Leticia Contreras Ríos,02/11/2003,F,CORL031102MMCNST91,2024-12-14
,Leticia Contreras Ríos,02/11/2003,F,CORL031102MMCNST91,2024-12-14
5375,Yolanda Contreras Aguilar,1997-05-27,F,COAY970527MDFNGL46,2025-02-24
5376,Dulce Rosa Vargas Morales,1988-11-13,,VAMD881113MDFRRL91,2024-11-14
5377,Eduardo Reyes Trejo,1994-02-18,M,RETE940218HDFYRD01,2024-10-16
,Eduardo Reyes Trejo,1994-02-18,M,RETE940218HDFYRD01,2024-10-16
5378,Rafael Zavala Palacios,2005-06-05,M,ZAPR050605HDFVLF35,2024-08-15
5379,Ramón Rangel Bautista,1995-03-23,M,RABR950323HDFNTM47,2024-08-04
5380,Citlali Valencia Moreno,1999-04-27,F,VAMC990427MDFLRT42,2024-08-19
5381,Kevin Campos Ramos,2006-03-23,M,CARK060323HDFMMV32,2024-09-17
5382,Gabriela Ortiz Moreno,2003-10-26,F,OIMG031026MDFRRB55,2024-12-02
5383,Daniela Lara Vargas,2005-07-12,F,LAVD050712MMCRRN43,2024-11-04
5384,Iván  Mendoza  Figueroa,1995-11-24,M,MEFI951124HDFNGV73,2024-12-24
5385,Montserrat Rivera Valencia,1997-03-14,F,RIVM970314MDFVLN78,2025-02-19
5386,Tomás Álvarez Vázquez,1985-10-02,M,AAVT851002HDFLZM85,2024-08-17
5387,Carmen Gómez Carmona,1990-10-09,F,GECC901009MNEMRR39,2025-02-28
5388,Irma Citlali Ruiz Cruz,1995-03-30,F,RUCI950330MDFZRR85,2025-02-20
5389,Martha Palacios Guerrero,1999-06-19,F,PAGM990619MNELRR70,2024-08-16
5390,Brandon Rivera García,1985-09-10,M,RIGB850910HMCVRR79,2024-10-05
5391,Adriana Verónica Sandoval Morales,1991-11-13,F,SAMA911113MMCNRD04,2024-11-03
5392,Teresa Mariana Castro Sánchez,2006-08-30,F,CAST060830MJCSNR19,2025-02-01
5393,Norma Soto Ramírez,1986-09-17,F,SORN860917MDFTMR31,2024-11-21
5394,Brenda Salazar Medina,1995-01-23,F,SAMB950123MDFLDR89,2024-11-16
5395,ROBERTO ALEJANDRO SANDOVAL MARTÍNEZ,2003-03-31,M,SAMR030331HDFNRB34,2024-10-16
5396,Natalia Bautista Cortés,1988-06-25,F,BACN880625MDFTRT44,2024-10-25
5397,Antonio Cruz Mejía,1993-08-02,M,CUMA930802HDFRJN15,2024-08-22
5398,Omar Antonio Díaz Figueroa,1985-02-23,M,DAFO850223HDFZGM64,2024-11-13
5399,Fernando Estrada Silva,2005-12-14,M,EASF051214HDFSLR30,2024-08-14
5400,Alejandro Sebastián Reyes Estrada,2006-12-11,M,REEA061211HDFYSL15,2024-09-13
5401,Martín Rosales Bautista,1992-09-17,M,ROBM920917HDFSTR28,2025-01-12
5402,Susana Núñez López,1994-05-06,F,NELS940506MDFZPS06,2024-09-21
5403,Jessica Ortiz Cruz,1998-04-28,F,OICJ980428MDFRRS74,2025-02-01
5404,Arturo Raúl Lara Delgado,2003-01-09,M,LADA030109HMCRLR86,2024-11-17
5405,Kevin Reyes Espinoza,1988-01-23,M,REEK880123HMCYSV66,2025-01-27
5406,Arturo Enrique Carmona Domínguez,1985-04-11,M,CADA850411HDFRMR15,2024/11/26
5407,Irma Medina Lara,1987-11-14,F,MELI871114MDFDRR52,2025-02-11
5408,Guadalupe Cortés Vázquez,13/03/2002,F,COVG020313MDFRZD75,2024-11-15
5409,Enrique Contreras Soto,2005-07-17,M,COSE050717HDFNTN52,2024-08-13
,Enrique Contreras Soto,2005-07-17,M,COSE050717HDFNTN52,2024-08-13
5410,Cecilia Valencia Núñez,2000-10-30,F,VANC001030MDFLZC51,09 Dec 2024
5411,Sofía Vargas Rivera,1992-08-12,F,VARS920812MDFRVF27,2024-11-21
5412,Norma Herrera Cervantes,1993-03-25,F,HECN930325MDFRRR45,2025-01-09
5413,Erika Rojas Acosta,2006-07-04,F,ROAE060704MMCJCR06,2024-08-03
5414,Catalina León Ríos,1985-12-22,F,LERC851222MDFNST89,2024-10-05
5415,Silvia Soto Ruiz,1988-07-08,F,SORS880708MMCTZL57,2024-10-23
5416,Citlali Catalina Bautista Contreras,1993-10-05,F,BACC931005MMCTNT10,2024-10-24
5417,Pedro Saúl Vázquez Castillo,1986-07-14,M,VUCP860714HDFZSD19,2025-02-18
5418,Teresa  Citlali  López  Camacho,1987-04-17,F,LECT870417MDFPMR56,2024-12-28
5419,Ramon Sebastian Mejia Jimenez,08/07/1992,M,MEJR920708HNEJMM15,2024-08-25
5420,Ricardo Armando Sandoval Mejía,24 Apr 2005,M,SAMR050424HDFNJC95,2024-12-05
5421,Juan Trejo López,1994-01-10,M,TELJ940110HMCRPN64,2024-08-29
5422,Camila Camila Vázquez Ibarra,2006-12-06,F,VUIC061206MDFZBM67,2024-12-15
5423,Daniel Espinoza Torres,1991-07-23,M,EITD910723HMCSRN29,2024-10-12
5424,Carolina Sofía Silva Silva,2000-03-18,F,SISC000318MDFLLR49,2025-02-17
5425,Jessica Medina Herrera,2006-02-20,F,MEHJ060220MDFDRS92,2024-08-21
5426,Armando Cabrera Bautista,1992-01-18,M,CABA920118HMCBTR14,2024-09-22
5427,yolanda suárez campos,1999-11-18,F,SUCY991118MNERML62,2024-10-08
5428,Nayeli Torres Molina,1993-02-03,F,TOMN930203MDFRLY72,2024-10-28
5429,Jesús Trejo García,1985-12-07,M,TEGJ851207HDFRRS89,2024-11-13
5430,Ximena Castillo Ríos,1999-08-10,F,CARX990810MDFSSM35,2025-02-20
5431,Lucía Ana León Mendoza,2000-07-25,F,LEML000725MDFNNC40,2025-02-12
5432,Nayeli Delgado Jiménez,1990-04-20,F,DEJN900420MDFLMY41,2025-01-23
5433,Omar Camacho Molina,1994-09-18,M,CAMO940918HMCMLM46,2025-02-28
5434,Cristian Castillo Medina,2002-09-01,M,CAMC020901HMCSDR90,2025-01-01
5435,Mónica Ruiz Orozco,2005-05-04,F,RUOM050504MDFZRN31,2025-02-18
5436,César Hernández Aguilar,1992-12-13,M,HEAC921213HMCRGS09,2024-09-08
5437,Pablo Gutiérrez Navarro,2002-02-24,M,GUNP020224HDFTVB80,2025-02-28
5438,Renata Mendoza Téllez,1987-05-11,F,METR870511MMCNLN00,2024-10-07
5439,Erika Leticia Muñoz Ortiz,1999-11-27,F,MUOE991127MDFZRR37,2025-02-22
5440,Guadalupe Diana Ortiz Herrera,2001-08-18,F,OIHG010818MDFRRD96,2024-11-08
5441,Ximena Alejandra Palacios Martínez,1990-10-07,F,PAMX901007MMCLRM66,2024-09-28
5442,Elena Hernández Cervantes,1999-03-11,F,HECE990311MDFRRL19,2025-01-28
5443,Sandra Estrada Pérez,1994-05-24,F,EAPS940524MDFSRN69,2024-11-07
5444,Rocío Reyes Núñez,1990-04-03,F,RENR900403MDFYZC39,2024-10-10
5445,Alejandra Perla Pérez González,2001-06-25,F,PEGA010625MMCRNL17,2025-02-12
5446,Armando Axel Delgado Bautista,1990-02-24,M,DEBA900224HDFLTR02,2024-09-29
5447,Arturo Gustavo Suárez Zavala,1993-02-18,M,SUZA930218HNERVR94,2025-01-28
5448,Martín López Rosales,2003-07-20,M,LERM030720HDFPSR26,2024-12-17
5449,Alejandra Lucía Domínguez Álvarez,1991-01-18,F,DOAA910118MDFMLL62,2024-09-01
5450,Kevin Jorge Romero García,1990-04-28,M,ROGK900428HMCMRV63,2024-08-06
5451,lucía araceli martínez salazar,2002-07-20,F,MASL020720MDFRLC73,2024-11-14
5452,Mónica Delgado Martínez,2003-11-07,F,DEMM031107MMCLRN67,2024-10-12
5453,Laura Silva Zavala,2004-06-17,F,SIZL040617MDFLVR84,2024-08-26
5454,Brenda Flores Díaz,1989-09-08,F,FODB890908MDFLZR29,2024-08-14
5455,Silvia Domínguez Trejo ,1986-11-25,F,DOTS861125MDFMRL08,2024-12-05
5456,Héctor  Bautista  Rodríguez,1994-01-06,M,BARH940106HMCTDC52,2024-10-11
5457,Juan Delgado Gutiérrez,2002/04/29,M,DEGJ020429HMCLTN87,2024-10-28
5458,Beatriz Figueroa Martínez,2003-10-13,F,PENDIENTE,2024-12-22
5459,Héctor Pedro Figueroa Cortés,1985-05-15,M,FICH850515HDFGRC84,2024-10-04
5460,Nestor Orozco Álvarez,2006-06-14,M,OOAN060614HMCRLS56,2025-02-13
5461,Martha Hernández Rangel,2004-09-12,F,HERM040912MMCRNR56,2024-12-22
5462,Santiago Manuel Camacho Espinoza,1995-12-08,M,CAES951208HDFMSN85,05-12-2024
5463,Perla Bautista Reyes,1985-10-23,F,BARP851023MMCTYR37,2024-12-02
5464,Guadalupe Karla Téllez Martínez,1997-04-06,F,TEMG970406MDFLRD31,2024-09-25
5465,Paola Isabel López Castro,2000-02-01,F,LECP000201MDFPSL42,2024-11-20
5466,Leonardo Miguel García García,1999-05-23,M,GAGL990523HDFRRN18,2024-12-13
5467,Miguel Hugo Molina Gómez,07-02-1989,M,MOGM890207HMCLMG98,2024-11-12
5468,Raquel Campos Ibarra,1988-07-20,F,CAIR880720MDFMBQ36,2024-10-22
5469,Regina Palacios Ríos,1990-01-05,F,PARR900105MDFLSG86,2025-02-05
5470,Raúl García Gutiérrez,1992-01-13,M,GAGR920113HDFRTL66,2025-01-30
5471,Alejandra Jiménez Torres,1994-07-18,F,JITA940718MDFMRL83,2024-10-14
5472,Rodrigo Navarro Rosales,1996-05-18,M,NARR960518HDFVSD16,2024-12-27
5473,Jesús Kevin Delgado Téllez,1994-06-27,M,DETJ940627HMCLLS10,2024-10-24
5474,Rafael Tomás Bautista Morales,1995-11-22,M,BAMR951122HDFTRF54,2024-12-20
5475,Sandra Brenda Acosta García,2004-04-05,F,AOGS040405MDFCRN48,2024-12-30
5476,Raquel Rocío Rojas Ortiz,1995-06-02,F,ROOR950602MDFJRQ77,2024-08-13
5477,Uriel Carmona Silva,1999-12-29,M,CASU991229HDFRLR21,2024-09-26
5478,Javier César Díaz Morales,1992-03-22,M,DAMJ920322HPLZRV24,2025-02-16
5479,Adrián Moreno Ramos,1999-07-15,M,MORA990715HDFRMD88,2024-08-23
5480,César Armando Ríos Díaz,1993-02-05,M,RODC930205HDFSZS30,2025-02-25
5481,Daniel Ramón Reyes Ortiz,1995-11-12,M,REOD951112HDFYRN76,2024-10-19
5482, Teresa Andrea González Salazar,1996-01-09,F,GOST960109MMCNLR91,2025-02-17
5483,Iván Rivera Flores,2004-05-24,M,RIFI040524HDFVLV39,2025-02-24
5484,Jorge Ruiz Contreras,2006-08-09,M,RUCJ060809HDFZNR73,2024-08-20
5485,Ricardo Ruiz Delgado,1993-07-04,M,RUDR930704HDFZLC45,2024-09-26
5486,Raúl Fuentes Valencia,1996-04-07,M,FUVR960407HDFNLL42,2025-02-10
5487,Javier Ruiz Herrera,1995-06-09,M,RUHJ950609HDFZRV70,2024-09-28
5488,Sergio Velázquez Pérez,1994-02-05,M,VEPS940205HDFLRR15,2024-08-18
5489,Miguel Medina León,2006-11-25,M,MELM061125HDFDNG53,2024-10-22
5490,Ricardo Néstor Aguilar Camacho,1999-09-05,M,AUCR990905HDFGMC06,2024-09-19
5491,Saúl Cabrera Álvarez,1992-10-27,M,CAAS921027HDFBLL57,2025-01-21
5492,Héctor Sergio Ramos Vázquez,1987-06-16,M,RAVH870616HDFMZC77,2025-02-09
5493,Alejandro Fernando Lara García,2001-06-25,M,LAGA010625HDFRRL42,2024-11-21
5494,Javier Gerardo Molina Cervantes,2002-01-29,M,MOCJ020129HDFLRV14,2024-08-13
5495,Gabriel Ignacio Reyes Figueroa,1986-01-14,M,REFG860114HDFYGB10,2024-12-17
5496,Renata Erika Flores Cervantes,2004-03-02,F,PENDIENTE,2024-08-17
5497,Jesús Javier Mendoza Pérez,1993-10-13,M,MEPJ931013HDFNRS54,2024-08-28
5498,César Salazar Estrada,1997-01-01,M,SAEC970101HMCLSS19,2024-10-16
5499,Axel Vargas Cabrera,1991-07-05,M,VACA910705HDFRBX82,2024-11-26
5500,Iván Felipe Silva Herrera,1992-03-28,M,SIHI920328HDFLRV41,2024-10-13
5501,José Suárez Navarro,1997-12-06,M,SUNJ971206HDFRVS76,2024-09-27
5502,Irma Lucía López Molina,1986-04-18,F,LEMI860418MDFPLR89,2024-08-15
5503,Axel Rosales Guerrero,2004-12-06,M,ROGA041206HDFSRX43,2024-08-13
5504,María Vargas Rangel,1985-06-30,F,VARM850630MDFRNR78,2024-12-17
5505,Itzel Martínez García,1988-09-22,F,MAGI880922MDFRRT06,2024-12-08
5506,Daniela Ibarra Reyes,1990-10-31,F,IARD901031MDFBYN08,2024-12-14
5507,Sebastián Ramos Núñez,1989-09-14,M,RANS890914HDFMZB42,2024-10-07
5508,José Cruz Fuentes,1999-12-11,M,CUFJ991211HDFRNS29,2024/08/06
5509,Sandra Estrada Álvarez,2002-02-12,F,EAAS020212MDFSLN00,2024-09-24
5510,Néstor Flores Medina,1996-08-15,M,FOMN960815HDFLDS09,2025-01-13
5511,Erika Lara Vargas,2001-03-18,F,LAVE010318MDFRRR28,2024-10-30
5512,Luz Catalina Sandoval Sandoval,2003-03-19,F,SASL030319MDFNNZ64,2024-11-05
5513,Alicia Figueroa Téllez,2005-07-31,F,FITA050731MDFGLL92,2024-10-03
5514,César Figueroa Campos,1995-06-12,M,FICC950612HDFGMS75,2024-11-12
5515,Claudia Perla Castillo León,1994-07-16,f,CALC940716MDFSNL31,2024-10-30
5516,Valeria Aguilar Reyes,1999-03-19,F,AURV990319MMCGYL21,2024-12-11
5517,Sandra Perla Rangel Soto,2002-01-11,F,RASS020111MMCNTN94,2024-10-10
5518,Mariana Carolina Rojas Guerrero,2002-08-20,F,ROGM020820MDFJRR59,2024-09-13
5519,Gustavo Núñez Jiménez,2006-10-17,M,NEJG061017HDFZMS67,2025-01-03
5520,Dulce Carmona Reyes,1998-05-31,F,CARD980531MMCRYL61,2024-11-26
5521,Camila Moreno Díaz,2001-05-11,F,MODC010511MDFRZM21,2025-02-03
5522,Lucía Suárez Cervantes,1999-05-06,F,SUCL990506MDFRRC01,2024-12-29
5523,Carmen Ramos Espinoza,1989-01-14,F,RAEC890114MMCMSR45,2024-10-04
5524,Paola Martha Rodríguez Torres,1986-01-11,F,ROTP860111MMCDRL07,2024-12-05
5525,Iván Manuel Sandoval Mendoza,1987-10-24,M,sami871024hdfnnv98,2024-10-18
5526,Renata Velázquez Suárez,1988-05-08,F,VESR880508MDFLRN50,2024-08-04
5527,Raúl Sandoval Ramos,2002-05-28,M,SARR020528HMCNML56,2024-09-11
5528,Catalina Fuentes Ramírez,2003-09-19,F,FURC030919MDFNM,2025-02-02
5529,Camila Núñez Bautista,2003-08-14,F,NEBC030814MMCZTM48,2024-11-27
5530,Fernando Pérez Castro,1999-12-10,M,PECF991210HMCRSR18,2024-10-29
5531,Brenda Navarro García,1992-06-25,F,NAGB920625MDFVRR46,2024-10-31
5532,Adriana Aguilar Castro,2002-07-06,F,AUCA020706MDFGSD01,2024-12-22
5533,Uriel Ramos Vázquez,1998-02-25,M,RAVU980225HDFMZR99,2025-02-15
5534,Natalia Castro Zavala,2001-03-25,F,CAZN010325MDFSVT90,2024-11-23
5535,Mónica Delgado Gómez,2000-05-21,F,DEGM000521MMCLMN98,2024-10-25
5536,Alejandra Morales Álvarez,1994-12-01,F,MOAA941201MDFRLL90,04-08-2024
5537,Juan Ortiz Cortés,1985-02-19,M,OICJ850219HDFRRN10,2024-08-07
5538,Patricia Ibarra Espinoza,1996-05-09,F,IAEP960509MNEBST98,2024-09-12
5539,Pedro Omar Domínguez Estrada,1985-07-08,M,DOEP850708HDFMSD35,2024-10-30
5540,YOLANDA MARÍA ZAVALA HERNÁNDEZ,2001-10-31,F,ZAHY011031MNEVRL52,2024-10-25
5541,Leticia Cortés García,1987-10-18,F,COGL871018MDFRRT48,2024-11-23
5542,Verónica Orozco Estrada,1986-12-09,F,OOEV861209MDFRSR91,2024-08-08
5543,Isabel Araceli Delgado Estrada,1985-12-24,F,DEEI851224MDFLSS79,2024-08-04
5544,Brenda Torres Téllez,2002-08-02,F,TOTB020802MDFRLR59,2024-12-07
5545,Francisco Ramírez Torres,2005-05-31,M,RATF050531HDFMRR00,2024-08-05
5546,Gustavo Antonio Espinoza Herrera,1995-02-04,M,EIHG950204HCSSRS32,2025-01-06
5547,Raquel Valeria Espinoza Ibarra,2006-12-28,F,EIIR061228MDFSBQ05,2025-02-25
5548,Iván León Contreras,1986-11-17,M,LECI861117HMCNNV38,2024-10-10
5549,Daniela Alicia Jiménez Herrera,01/30/1999,F,JIHD990130MDFMRN44,2024-08-20
5550,Raúl Andrés Carmona Silva,2006-05-27,M,CASR060527HDFRLL76,2024-12-01
5551,Catalina Isabel Ramos Lara,1996-10-19,F,RALC961019MMCMRT70,2025-01-15
5552,Ramón Reyes León,1998-10-07,M,RELR981007HMCYNM30,2024-11-18
5553,Brenda Gutiérrez Moreno,1993-09-07,F,GUMB930907MDFTRR48,2025-02-10
5554,Roberto Roberto Gómez Cortés,1992-09-09,M,GECR920909HDFMRB23,2024-09-03
5555,Lucía Domínguez Pérez,1997-08-16,F,DOPL970816MDFMRC52,2024-08-29
5556,Luz Ramírez Bautista,2001-03-04,F,RABL010304MDFMTZ74,2024-11-12
5557,Ricardo Orozco Vázquez,2001-12-13,M,OOVR011213HDFRZC41,2025-02-23
5558,Ángel Alberto Rivera Rodríguez,1993-04-18,M,RIRA930418HDFVDN07,2024-09-12
5559,Fernanda Núñez Vargas,22/01/1987,F,NEVF870122MDFZRR53,2024-10-24
5560,Renata Araceli Navarro Flores,1994-04-22,F,NAFR940422MDFVLN64,2024-09-12
5561,Francisco Rosales García,2003-07-01,M,ROGF030701HMCSRR03,2024-09-07
5562,ELENA RODRÍGUEZ SOTO,1987-05-20,F,ROSE870520MDFDTL04,2025-01-08
5563,Vanessa Irma Soto Jiménez,1997-03-30,F,SOJV970330MMCTM,2024-12-28
5564,Perla Castro Rosales,2003-06-11,F,CARP030611MDFSSR28,2024-08-09
5565,Alan Ibarra Molina,2001-02-17,M,IAMA010217HDFBLL26,2025-02-11
5566,Alberto León Navarro,1987-11-12,M,LENA871112HDFNVL06,2025-03-01
5567,Diana Vargas Orozco,2000-07-26,F,VAOD000726MDFRRN89,2025-01-03
5568,Erick Andrés Figueroa Carmona,2003-04-03,M,FICE030403HDFGRR12,2024-11-09
5569,Rocío  Martha  Rivera  Carmona,1989-06-02,F,RICR890602MDFVRC18,2025-02-08
5570,Alberto Rojas Ortiz,2006-05-18,M,ROOA060518HDFJRL28,2025-03-01
5571,Francisco Martín Castro Téllez,2002-02-19,f,CATF020219HDFSLR98,2024-08-29
5572,Omar Héctor Ríos Suárez,1994-12-28,M,ROSO941228HMCSRM18,2024-08-21
5573,César Sánchez Rodríguez,2005-12-14,M,SERC051214HMCNDS47,2024-09-04
5574,Emilio Gómez Campos,2000/05/12,M,GECE000512HDFMMM33,2025-01-03
5575,leticia ibarra domínguez,1995-10-21,F,IADL951021MMCBMT65,2024-11-20
5576,Montserrat Hernández Palacios,1999-01-02,F,HEPM990102MDFRLN62,2024-12-24
5577,Cristian Silva Jiménez,1993-03-04,M,SIJC930304HDFLMR20,2025-02-26
5578,Itzel Mendoza Rodríguez,2004-07-08,F,MERI040708MMCNDT54,2024-12-15
5579,Leticia Vargas Torres,1996-01-13,F,VATL960113MDFRRT33,2025-01-03
5580,uriel palacios ortiz,1991-05-07,M,PAOU910507HDFLR,2025-02-27
5581,César Rafael Moreno Espinoza,1994-08-24,M,MOEC940824HNERSS52,2024-10-24
5582,Fernando Soto Hernández,2002-07-25,M,SOHF020725HMCTRR50,2024-12-07
5583,Andrés Arturo Delgado Palacios,1998-04-07,M,DEPA980407HDFLLN16,2024-10-28
5584,Alicia Ríos Campos,2002-02-05,F,ROCA020205MDFSML80,2024-12-29
5585,Pablo Carmona Castro,2004-09-11,H,CACP040911HDFRSB29,2024-12-21
5586,Itzel Cruz Vargas,1994-08-03,F,CUVI940803MMCRRT17,2025-01-13
5587,Ángel Moreno Reyes,1999-04-07,M,MORA990407HDFRYN38,25/01/2025
5588,Valeria Torres Camacho,1991-09-26,F,TOCV910926MMCRML10,2024-10-25
5589,Nayeli Palacios Morales,2005-07-24,F,PAMN050724MDFLRY69,2024-09-29
5590,Ángel Cervantes Rangel,1994-10-07,M,CERA941007HDFRNN63,2024-09-01
5591,Ariadna Morales Sánchez,2003-03-04,F,MOSA030304MDFRNR20,2025-02-27
,Ariadna Morales Sánchez,2003-03-04,F,MOSA030304MDFRNR20,2025-02-27
5592,Vanessa Acosta Medina,1999-07-31,F,AOMV990731MDFCDN94,2025-01-28
5593,Andrés Oscar Bautista Vázquez,1989-09-29,M,BAVA890929HMCTZN24,2024-10-21
5594,Jorge Ortiz Moreno,1991-03-16,M,OIMJ910316HMCRRR76,2024-09-02
5595,Oscar Suárez Orozco,1991-01-23,M,SUOO910123HDFRRS22,2024-10-19
5596,Antonio Téllez Suárez,2000-03-19,M,TESA000319HMCLRN43,2025-01-14
5597,Luis Domínguez Velázquez,2006-09-03,M,DOVL060903HDFMLS51,2024-09-24
5598,Rafael Romero Estrada,2002-11-14,M,ROER021114HDFMSF20,2024-09-19
5599,Antonio González Álvarez,2003-04-05,M,GOAA030405HCSNLN28,2024-12-09
5600,Diana González Fuentes,2004-02-03,F,GOFD040203MDFNNN68,2024-08-28
5601,Raúl Cortés Morales,2000-09-03,M,COMR000903HDFRRL69,2025-01-29
5602,César Silva Ramírez,1995-03-16,M,SIRC950316HDFLMS36,2024-10-28
5603,Gabriela Nayeli Espinoza Gutiérrez,1998-11-21,F,eigg981121mdfstb88,2025-02-09
5604,Camila Navarro Carmona,1987-07-23,F,NACC870723MDFVRM41 ,2024-10-03
5605,Jesús Cristian Núñez Jiménez,1998-03-17,M,NEJJ980317HMCZMS56,2024-10-28
5606,Natalia Téllez Camacho,1993-12-30,F,TECN931230MDFLMT98,2025-02-02
5607,Lucía Mariana Medina León,2003-06-20,F,MELL030620MDFDNC59,2025-01-09
5608,Vanessa Ortiz Cabrera,1997-08-13,F,OICV970813MDFRBN24,2025-02-10
5609,Ricardo Kevin Romero Bautista,1988-06-26,M,ROBR880626HDFMTC03,2024-10-08
5610,Renata Salazar Navarro,2000-10-14,F,PENDIENTE,2024-09-04
5611,Citlali Citlali Salazar Gutiérrez,1986-01-24,F,SAGC860124MDFLTT78,2024-08-19
5612,Gabriela Verónica Acosta Reyes ,1990-06-19,F,AORG900619MDFCYB99,2024-08-02
5613,Andrea Herrera Estrada,1987-07-29,F,HEEA870729MMCRSN91,2024-09-23
5614,Ximena Cortés Carmona,1992-02-10,F,COCX920210MDFRRM32,2024-10-19
5615,Javier Soto Rojas,2000-11-26,M,SORJ001126HMCTJV40,2024-11-09
5616,Saúl Ramírez Carmona,1993-12-12,M,RACS931212HMCMRL88,2024-11-18
5617,Patricia Trejo Muñoz,2006-01-24,F,TEMP060124MDFRZT29,2025-01-26
5618,Araceli Brenda Palacios Valencia,1989-09-14,F,PENDIENTE,2024-09-23
5619,Diego Acosta Herrera,1997-10-28,M,AOHD971028HQTCRG76,2025-01-05
5620,Araceli Sánchez Téllez,2006-07-07,F,SETA060707MNENLR73,2024-08-15
5621,Yolanda Téllez Molina,1989-03-02,F,TEMY890302MDFLLL65,2024-10-30
5622,Diana Díaz Ramos,2006-07-15,F,DARD060715MDFZMN83,2024-12-15
5623,Irma Rivera León,1998-01-21,M,RILI980121MMCVNR69,2024-10-01
5624,Regina Regina Trejo Rivera,1995-04-17,F,TERR950417MMCRVG92,2025-02-01
5625,Gabriela Brenda Medina Medina,1992-05-06,F,memg920506mdfddb37,2025-01-07
5626,Paola Álvarez León,2001-05-03,F,AALP010503MNELNL56,2024-10-07
5627,Omar Morales Romero,2003-06-20,M,MORO030620HMCRMM01,2024-08-08
5628,Susana Catalina Ramírez Cabrera,1987-10-20,O,RACS871020MDFMBS53,2024-10-25
5629,Raquel Rosales Muñoz,1987-05-16,F,ROMR870516MDFSZQ45,2025-02-13
5630,Alberto Muñoz Contreras,2000-01-13,M,MUCA000113HDFZNL22 ,2024-12-05
5631,Norma Herrera Gómez,1989-01-24,F,HEGN890124MMCRMR65,2024-08-03
5632,Natalia García Pérez,1993-03-29,F,GAPN930329MDFRRT66,2025-02-21
5633,Jorge Cabrera Carmona,1990-04-13,M,CACJ900413HDFBRR13,2024-09-04
5634,Hugo Delgado Rangel,1996-12-09,M,DERH961209HDFLNG52,2024-08-06
5635,Sebastián Valencia Castro,2001-07-30,M,VACS010730HDFLSB69,2024-10-08
5636,Rocío Camacho Cervantes,1993-03-19,F,CACR930319MMCMRC77,2024-08-16
5637,Gustavo Daniel Camacho Rodríguez,2002-11-30,M,CARG021130HDFMDS93,2024-08-23
5638,Rocío Isabel Pérez Torres,1997-11-12,F,PETR971112MDFRRC66,2024-08-05
5639,Leticia Rivera Ortiz,1990-09-20,F,RIOL900920MGTVRT98 ,2025-01-14
5640,Felipe Tomás Cruz Moreno,2003-08-01,M,CUMF030801HDFRRL28,2025-02-01
5641,Norma Rangel Álvarez,1995-05-04,F,RAAN950504MMCNLR20,2024-10-26
5642,Diana Rosales Ortiz,2005-12-15,F,ROOD051215MNESRN63,2024-09-30
5643,Alicia Moreno Soto,1986-01-24,F,MOSA860124MMCRTL78,2024-11-09
5644,Carolina Vanessa Cruz Moreno,2001-07-21,F,CUMC010721MMCRRR33,2024-08-11
5645,Tomás Rodríguez Bautista,1996-07-29,M,ROBT960729HDFDTM19,2025-01-21
5646,Luis Sergio Velázquez Sánchez,2006-04-10,M,VESL060410HDFLNS57,2024-09-10
5647,Sergio Cortés Medina,07/17/1991,M,COMS910717HDFRDR33,2024-12-17
5648,Andrea Contreras Díaz,1990-04-13,F,CODA900413MDFNZN40,2024-08-22
5649,Antonio Rojas Mejía,2000-12-19,M,ROMA001219HMCJJN73,2024-10-17
5650,Raúl Juan Aguilar Bautista,2003-06-12,M,AUBR030612HMCGTL29,2025-01-04
5651,Patricia Téllez Zavala,1998-06-13,F,TEZP980613MDFLVT19,2024-12-20
